,Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume
491,2025-02-28 20:00:00,150.53699999999998,150.618,150.434,150.50199999999998,150.55,150.632,150.449,150.516,23025
492,2025-02-28 21:00:00,150.50199999999998,150.613,150.475,150.606,150.516,150.655,150.495,150.65200000000002,6594
493,2025-03-02 18:00:00,150.606,150.618,150.57999999999998,150.607,150.65200000000002,150.71,150.65200000000002,150.692,16
494,2025-03-02 19:00:00,150.607,150.607,150.475,150.52499999999998,150.692,150.692,150.59300000000002,150.644,15
495,2025-03-02 20:00:00,150.52499999999998,150.946,150.523,150.945,150.644,151.0,150.644,151.0,166
496,2025-03-02 21:00:00,150.945,150.945,150.659,150.72199999999998,151.0,151.0,150.776,150.782,94
497,2025-03-02 22:00:00,150.72199999999998,150.72199999999998,150.637,150.694,150.782,150.785,150.698,150.73000000000002,857
498,2025-03-02 23:00:00,150.694,151.017,150.694,150.803,150.73000000000002,151.034,150.72400000000002,150.82,12622
499,2025-03-03 00:00:00,150.803,150.941,150.48499999999999,150.536,150.82,150.958,150.501,150.548,29461
500,2025-03-03 01:00:00,150.536,150.713,150.307,150.387,150.548,150.73000000000002,150.32,150.403,24221
501,2025-03-03 02:00:00,150.387,150.471,150.261,150.397,150.403,150.484,150.274,150.413,18686
502,2025-03-03 03:00:00,150.397,150.483,150.238,150.444,150.413,150.497,150.25300000000001,150.459,19771
503,2025-03-03 04:00:00,150.444,150.51,150.315,150.328,150.459,150.526,150.33100000000002,150.34300000000002,14216
504,2025-03-03 05:00:00,150.328,150.529,150.326,150.405,150.34300000000002,150.543,150.339,150.417,14414
505,2025-03-03 06:00:00,150.405,150.521,150.261,150.457,150.417,150.535,150.274,150.47,20149
506,2025-03-03 07:00:00,150.457,150.51899999999998,150.14499999999998,150.164,150.47,150.532,150.159,150.181,22526
507,2025-03-03 08:00:00,150.164,150.236,150.022,150.10999999999999,150.181,150.252,150.034,150.122,26508
508,2025-03-03 09:00:00,150.10999999999999,150.367,149.938,150.338,150.122,150.38400000000001,149.952,150.356,20099
509,2025-03-03 10:00:00,150.338,150.891,150.33499999999998,150.832,150.356,150.904,150.354,150.844,23744
510,2025-03-03 11:00:00,150.832,151.23,150.78099999999998,151.201,150.844,151.245,150.797,151.214,21864
511,2025-03-03 12:00:00,151.201,151.298,151.108,151.23,151.214,151.311,151.121,151.245,24704
512,2025-03-03 13:00:00,151.23,151.297,150.933,150.96099999999998,151.245,151.31,150.948,150.97400000000002,25990
513,2025-03-03 14:00:00,150.96099999999998,150.969,150.57999999999998,150.60899999999998,150.97400000000002,150.982,150.59300000000002,150.627,31551
514,2025-03-03 15:00:00,150.60899999999998,150.688,150.076,150.22799999999998,150.627,150.735,150.089,150.24200000000002,54771
515,2025-03-03 16:00:00,150.22799999999998,150.368,150.04399999999998,150.165,150.24200000000002,150.382,150.05700000000002,150.18,36926
516,2025-03-03 17:00:00,150.165,150.334,150.12,150.17399999999998,150.18,150.34900000000002,150.13400000000001,150.189,28030
517,2025-03-03 18:00:00,150.17399999999998,150.24699999999999,150.054,150.171,150.189,150.264,150.06900000000002,150.185,34771
518,2025-03-03 19:00:00,150.171,150.301,150.131,150.24699999999999,150.185,150.31300000000002,150.14600000000002,150.262,26848
519,2025-03-03 20:00:00,150.24699999999999,150.254,149.09099999999998,149.416,150.262,150.268,149.10500000000002,149.431,61005
520,2025-03-03 21:00:00,149.416,149.62,149.41299999999998,149.486,149.431,149.635,149.425,149.528,10602
521,2025-03-03 22:00:00,149.486,149.606,149.463,149.56,149.528,149.678,149.519,149.62800000000001,1809
522,2025-03-03 23:00:00,149.56,149.619,149.137,149.301,149.62800000000001,149.642,149.15200000000002,149.314,12727
523,2025-03-04 00:00:00,149.301,149.52599999999998,148.97299999999998,149.148,149.314,149.54500000000002,148.988,149.16400000000002,32253
524,2025-03-04 01:00:00,149.148,149.253,148.59,148.941,149.16400000000002,149.27,148.606,148.95600000000002,38807
525,2025-03-04 02:00:00,148.941,149.416,148.82899999999998,149.286,148.95600000000002,149.433,148.846,149.302,23260
526,2025-03-04 03:00:00,149.286,149.33599999999998,149.024,149.159,149.302,149.354,149.038,149.175,22766
527,2025-03-04 04:00:00,149.159,149.171,148.917,149.137,149.175,149.186,148.933,149.153,17881
528,2025-03-04 05:00:00,149.137,149.456,149.083,149.378,149.153,149.472,149.101,149.391,24758
529,2025-03-04 06:00:00,149.378,149.55499999999998,149.267,149.524,149.391,149.571,149.282,149.541,21258
530,2025-03-04 07:00:00,149.524,149.571,149.054,149.344,149.541,149.58700000000002,149.071,149.36,36897
531,2025-03-04 08:00:00,149.344,149.44899999999998,148.995,149.083,149.36,149.463,149.007,149.095,49346
532,2025-03-04 09:00:00,149.083,149.14399999999998,148.78799999999998,149.04399999999998,149.095,149.157,148.80100000000002,149.058,33739
533,2025-03-04 10:00:00,149.04399999999998,149.04399999999998,148.755,148.79299999999998,149.058,149.058,148.768,148.80700000000002,27018
534,2025-03-04 11:00:00,148.79299999999998,148.828,148.28099999999998,148.358,148.80700000000002,148.84300000000002,148.297,148.375,26365
535,2025-03-04 12:00:00,148.358,148.358,148.08599999999998,148.224,148.375,148.375,148.101,148.237,36572
536,2025-03-04 13:00:00,148.224,148.554,148.177,148.202,148.237,148.56900000000002,148.193,148.217,38836
537,2025-03-04 14:00:00,148.202,148.702,148.19299999999998,148.42499999999998,148.217,148.716,148.205,148.44,69107
538,2025-03-04 15:00:00,148.42499999999998,148.608,148.18599999999998,148.34699999999998,148.44,148.62,148.20000000000002,148.36,75067
539,2025-03-04 16:00:00,148.34699999999998,148.855,148.295,148.80499999999998,148.36,148.869,148.311,148.81900000000002,54476
540,2025-03-04 17:00:00,148.80499999999998,148.911,148.683,148.738,148.81900000000002,148.924,148.695,148.751,41238
541,2025-03-04 18:00:00,148.738,149.12699999999998,148.697,149.087,148.751,149.142,148.711,149.104,47946
542,2025-03-04 19:00:00,149.087,149.36499999999998,149.042,149.31199999999998,149.104,149.379,149.056,149.327,38248
543,2025-03-04 20:00:00,149.31199999999998,149.51,149.001,149.09199999999998,149.327,149.523,149.014,149.106,37713
544,2025-03-04 21:00:00,149.09199999999998,149.87,149.03799999999998,149.78799999999998,149.106,149.893,149.053,149.832,31007
545,2025-03-04 22:00:00,149.78799999999998,149.78799999999998,149.649,149.72799999999998,149.832,149.842,149.703,149.792,2804
546,2025-03-04 23:00:00,149.72799999999998,149.96699999999998,149.634,149.825,149.792,149.983,149.651,149.83700000000002,8832
547,2025-03-05 00:00:00,149.825,149.91799999999998,149.57,149.911,149.83700000000002,149.93,149.586,149.928,28135
548,2025-03-05 01:00:00,149.911,150.176,149.77599999999998,149.975,149.928,150.195,149.794,149.993,39943
549,2025-03-05 02:00:00,149.975,149.976,149.73999999999998,149.821,149.993,149.993,149.757,149.839,22591
550,2025-03-05 03:00:00,149.821,150.09,149.70499999999998,149.964,149.839,150.106,149.719,149.982,23336
551,2025-03-05 04:00:00,149.964,149.965,149.702,149.822,149.982,149.982,149.716,149.838,14164
552,2025-03-05 05:00:00,149.822,149.88899999999998,149.68699999999998,149.708,149.838,149.901,149.704,149.721,15012
553,2025-03-05 06:00:00,149.708,149.744,149.56099999999998,149.68099999999998,149.721,149.76,149.576,149.696,17955
554,2025-03-05 07:00:00,149.68099999999998,149.809,149.408,149.44199999999998,149.696,149.824,149.424,149.45600000000002,34221
555,2025-03-05 08:00:00,149.44199999999998,149.635,149.195,149.21699999999998,149.45600000000002,149.65,149.208,149.233,36870
556,2025-03-05 09:00:00,149.21699999999998,149.444,149.088,149.368,149.233,149.457,149.102,149.382,25961
557,2025-03-05 10:00:00,149.368,149.56,149.308,149.338,149.382,149.57500000000002,149.323,149.352,22632
558,2025-03-05 11:00:00,149.338,149.54,149.283,149.39,149.352,149.553,149.29500000000002,149.405,23853
559,2025-03-05 12:00:00,149.39,149.50799999999998,149.149,149.50699999999998,149.405,149.52100000000002,149.16400000000002,149.52100000000002,31738
560,2025-03-05 13:00:00,149.50699999999998,149.732,148.928,149.01299999999998,149.52100000000002,149.748,148.942,149.028,56415
561,2025-03-05 14:00:00,149.01299999999998,149.022,148.378,148.378,149.028,149.038,148.404,148.40800000000002,54486
562,2025-03-05 15:00:00,148.378,149.1,148.378,148.90699999999998,148.40800000000002,149.118,148.40800000000002,148.923,83002
563,2025-03-05 16:00:00,148.90699999999998,148.974,148.468,148.82,148.923,148.995,148.483,148.838,60783
564,2025-03-05 17:00:00,148.82,148.91899999999998,148.628,148.857,148.838,148.935,148.643,148.873,44097
565,2025-03-05 18:00:00,148.857,149.01399999999998,148.759,148.94899999999998,148.873,149.028,148.77700000000002,148.96200000000002,38615
566,2025-03-05 19:00:00,148.94899999999998,149.137,148.77499999999998,148.783,148.96200000000002,149.149,148.788,148.796,26802
567,2025-03-05 20:00:00,148.783,148.893,148.731,148.876,148.796,148.905,148.748,148.892,24234
568,2025-03-05 21:00:00,148.876,148.995,148.816,148.87,148.892,149.00900000000001,148.838,148.891,17317
569,2025-03-05 22:00:00,148.87,148.884,148.744,148.80599999999998,148.891,148.973,148.81300000000002,148.853,2218
570,2025-03-05 23:00:00,148.80599999999998,148.93599999999998,148.715,148.876,148.853,148.957,148.732,148.893,5545
571,2025-03-06 00:00:00,148.876,149.307,148.851,149.146,148.893,149.321,148.868,149.16,21066
572,2025-03-06 01:00:00,149.146,149.32899999999998,148.959,148.989,149.16,149.34300000000002,148.971,149.00300000000001,19631
573,2025-03-06 02:00:00,148.989,149.214,148.94,149.191,149.00300000000001,149.229,148.953,149.207,18581
574,2025-03-06 03:00:00,149.191,149.278,149.107,149.22799999999998,149.207,149.293,149.121,149.244,15545
575,2025-03-06 04:00:00,149.22799999999998,149.303,149.15099999999998,149.184,149.244,149.317,149.168,149.199,13119
576,2025-03-06 05:00:00,149.184,149.21599999999998,148.92399999999998,148.927,149.199,149.231,148.937,148.942,17550
577,2025-03-06 06:00:00,148.927,148.958,148.74099999999999,148.77599999999998,148.942,148.972,148.756,148.791,20512
578,2025-03-06 07:00:00,148.77599999999998,148.778,148.259,148.364,148.791,148.794,148.274,148.376,42120
579,2025-03-06 08:00:00,148.364,148.40699999999998,148.059,148.14999999999998,148.376,148.424,148.07500000000002,148.166,42793
580,2025-03-06 09:00:00,148.14999999999998,148.15099999999998,147.77599999999998,147.878,148.166,148.166,147.791,147.895,41178
581,2025-03-06 10:00:00,147.878,148.069,147.69299999999998,147.857,147.895,148.082,147.709,147.875,28018
582,2025-03-06 11:00:00,147.857,147.98,147.755,147.82299999999998,147.875,147.996,147.768,147.838,25414
583,2025-03-06 12:00:00,147.82299999999998,147.87199999999999,147.557,147.60299999999998,147.838,147.886,147.572,147.619,27893
584,2025-03-06 13:00:00,147.60299999999998,147.677,147.344,147.414,147.619,147.692,147.358,147.43,49805
585,2025-03-06 14:00:00,147.414,147.843,147.304,147.56,147.43,147.858,147.317,147.57500000000002,66586
586,2025-03-06 15:00:00,147.56,148.31,147.48499999999999,148.232,147.57500000000002,148.326,147.501,148.247,73848
587,2025-03-06 16:00:00,148.232,148.386,147.896,147.90599999999998,148.247,148.401,147.91,147.92000000000002,65008
588,2025-03-06 17:00:00,147.90599999999998,148.01999999999998,147.642,147.909,147.92000000000002,148.036,147.656,147.924,48632
589,2025-03-06 18:00:00,147.909,147.956,147.73499999999999,147.79399999999998,147.924,147.97,147.752,147.81,36822
590,2025-03-06 19:00:00,147.79399999999998,147.85,147.563,147.684,147.81,147.865,147.579,147.698,35455
591,2025-03-06 20:00:00,147.684,147.869,147.65699999999998,147.79899999999998,147.698,147.886,147.67000000000002,147.816,33007
592,2025-03-06 21:00:00,147.79899999999998,148.05499999999998,147.798,147.976,147.816,148.068,147.815,148.001,9051
593,2025-03-06 22:00:00,147.976,147.998,147.70499999999998,147.939,148.001,148.08100000000002,147.773,147.984,903
594,2025-03-06 23:00:00,147.939,148.14399999999998,147.875,148.143,147.984,148.162,147.891,148.159,7668
595,2025-03-07 00:00:00,148.143,148.158,147.648,147.953,148.159,148.177,147.665,147.96800000000002,22465
596,2025-03-07 01:00:00,147.953,148.114,147.807,147.845,147.96800000000002,148.132,147.824,147.86,24911
597,2025-03-07 02:00:00,147.845,148.03,147.547,147.588,147.86,148.044,147.561,147.606,17502
598,2025-03-07 03:00:00,147.588,147.653,147.43699999999998,147.6,147.606,147.668,147.452,147.61700000000002,18879
599,2025-03-07 04:00:00,147.6,147.701,147.46599999999998,147.66899999999998,147.61700000000002,147.716,147.48000000000002,147.683,15412
600,2025-03-07 05:00:00,147.66899999999998,147.749,147.445,147.44799999999998,147.683,147.763,147.458,147.463,15437
601,2025-03-07 06:00:00,147.44799999999998,147.64,147.38299999999998,147.488,147.463,147.657,147.397,147.50300000000001,18249
602,2025-03-07 07:00:00,147.488,147.745,147.481,147.646,147.50300000000001,147.758,147.496,147.663,29689
603,2025-03-07 08:00:00,147.646,147.749,147.19299999999998,147.32999999999998,147.663,147.764,147.209,147.342,38947
604,2025-03-07 09:00:00,147.32999999999998,147.57999999999998,147.283,147.438,147.342,147.595,147.297,147.451,26840
605,2025-03-07 10:00:00,147.438,147.554,147.373,147.54899999999998,147.451,147.571,147.389,147.565,19513
606,2025-03-07 11:00:00,147.54899999999998,147.738,147.49099999999999,147.688,147.565,147.75300000000001,147.504,147.704,17993
607,2025-03-07 12:00:00,147.688,147.84699999999998,147.624,147.73999999999998,147.704,147.86100000000002,147.638,147.755,26480
608,2025-03-07 13:00:00,147.73999999999998,147.964,147.10999999999999,147.22199999999998,147.755,147.979,147.125,147.238,68934
609,2025-03-07 14:00:00,147.22199999999998,147.67,146.932,147.511,147.238,147.686,146.948,147.526,68892
610,2025-03-07 15:00:00,147.511,147.724,147.185,147.51399999999998,147.526,147.74200000000002,147.201,147.529,79370
611,2025-03-07 16:00:00,147.51399999999998,147.59199999999998,147.018,147.13,147.529,147.609,147.03300000000002,147.144,55236
612,2025-03-07 17:00:00,147.13,147.703,146.951,147.48,147.144,147.71800000000002,146.967,147.498,42548
613,2025-03-07 18:00:00,147.48,148.024,147.474,147.97,147.498,148.04,147.49200000000002,147.98600000000002,41978
614,2025-03-07 19:00:00,147.97,148.196,147.855,148.027,147.98600000000002,148.21200000000002,147.869,148.04,31754
615,2025-03-07 20:00:00,148.027,148.113,147.88199999999998,147.95,148.04,148.127,147.897,147.965,25518
616,2025-03-07 21:00:00,147.95,148.03,147.834,148.03,147.965,148.095,147.851,148.06900000000002,6442
617,2025-03-09 18:00:00,148.03,148.03,147.828,147.838,148.06900000000002,148.06900000000002,147.941,147.941,11
618,2025-03-09 19:00:00,147.838,147.898,147.838,147.87099999999998,147.941,147.981,147.92000000000002,147.978,40
619,2025-03-09 20:00:00,147.87099999999998,147.93699999999998,147.86599999999999,147.93699999999998,147.978,148.022,147.978,148.022,15
620,2025-03-09 21:00:00,147.93699999999998,147.938,147.577,147.577,148.022,148.022,147.678,147.678,263
621,2025-03-09 22:00:00,147.577,147.845,147.475,147.47799999999998,147.678,147.86700000000002,147.488,147.491,12153
622,2025-03-09 23:00:00,147.47799999999998,147.641,147.38199999999998,147.583,147.491,147.655,147.395,147.59900000000002,13964
623,2025-03-10 00:00:00,147.583,147.641,147.22299999999998,147.29,147.59900000000002,147.654,147.23600000000002,147.303,27189
624,2025-03-10 01:00:00,147.29,147.439,147.083,147.39399999999998,147.303,147.454,147.09900000000002,147.41,25785
625,2025-03-10 02:00:00,147.39399999999998,147.626,147.32399999999998,147.596,147.41,147.64000000000001,147.34,147.612,16596
626,2025-03-10 03:00:00,147.596,147.75,147.542,147.634,147.612,147.764,147.556,147.648,13721
627,2025-03-10 04:00:00,147.634,147.665,147.529,147.63,147.648,147.68,147.546,147.644,10510
628,2025-03-10 05:00:00,147.63,147.786,147.51399999999998,147.516,147.644,147.8,147.52700000000002,147.53,13036
629,2025-03-10 06:00:00,147.516,147.75,147.49599999999998,147.69299999999998,147.53,147.766,147.51,147.709,16903
630,2025-03-10 07:00:00,147.69299999999998,147.783,147.493,147.565,147.709,147.8,147.506,147.578,23687
631,2025-03-10 08:00:00,147.565,147.63299999999998,147.131,147.17999999999998,147.578,147.649,147.148,147.19400000000002,32421
632,2025-03-10 09:00:00,147.17999999999998,147.35399999999998,147.142,147.226,147.19400000000002,147.369,147.157,147.239,27586
633,2025-03-10 10:00:00,147.226,147.27599999999998,146.908,146.91199999999998,147.239,147.291,146.921,146.927,24832
634,2025-03-10 11:00:00,146.91199999999998,147.13299999999998,146.85399999999998,147.119,146.927,147.147,146.868,147.135,33256
635,2025-03-10 12:00:00,147.119,147.14499999999998,146.71599999999998,147.011,147.135,147.159,146.731,147.026,28707
636,2025-03-10 13:00:00,147.011,147.172,146.762,147.06199999999998,147.026,147.187,146.778,147.078,51935
637,2025-03-10 14:00:00,147.06199999999998,147.063,146.623,146.762,147.078,147.079,146.638,146.775,58378
638,2025-03-10 15:00:00,146.762,147.29999999999998,146.745,147.146,146.775,147.315,146.76,147.15800000000002,39306
639,2025-03-10 16:00:00,147.146,147.301,147.042,147.254,147.15800000000002,147.315,147.055,147.267,31473
640,2025-03-10 17:00:00,147.254,147.31199999999998,147.029,147.17999999999998,147.267,147.326,147.044,147.196,29657
641,2025-03-10 18:00:00,147.17999999999998,147.384,147.16799999999998,147.232,147.196,147.397,147.181,147.247,30280
642,2025-03-10 19:00:00,147.232,147.45999999999998,147.07899999999998,147.29,147.247,147.47400000000002,147.092,147.303,33291
643,2025-03-10 20:00:00,147.29,147.35899999999998,147.22299999999998,147.259,147.303,147.373,147.237,147.284,8958
644,2025-03-10 21:00:00,147.259,147.265,147.108,147.13799999999998,147.284,147.326,147.174,147.187,538
645,2025-03-10 22:00:00,147.13799999999998,147.171,146.951,146.983,147.187,147.196,146.963,147.0,6857
646,2025-03-10 23:00:00,146.983,147.088,146.772,147.075,147.0,147.103,146.787,147.09,18292
647,2025-03-11 00:00:00,147.075,147.09699999999998,146.534,146.74099999999999,147.09,147.112,146.549,146.75900000000001,34703
648,2025-03-11 01:00:00,146.74099999999999,146.921,146.587,146.778,146.75900000000001,146.934,146.603,146.792,30832
649,2025-03-11 02:00:00,146.778,147.18699999999998,146.762,146.911,146.792,147.201,146.77700000000002,146.927,27902
650,2025-03-11 03:00:00,146.911,147.147,146.909,147.107,146.927,147.161,146.921,147.124,21314
651,2025-03-11 04:00:00,147.107,147.21699999999998,146.915,146.96599999999998,147.124,147.232,146.928,146.98000000000002,15865
652,2025-03-11 05:00:00,146.96599999999998,147.285,146.91199999999998,147.218,146.98000000000002,147.298,146.927,147.232,14966
653,2025-03-11 06:00:00,147.218,147.39499999999998,147.182,147.22899999999998,147.232,147.411,147.201,147.24200000000002,24408
654,2025-03-11 07:00:00,147.22899999999998,147.28199999999998,146.753,146.92999999999998,147.24200000000002,147.299,146.766,146.943,30015
655,2025-03-11 08:00:00,146.92999999999998,147.296,146.869,147.283,146.943,147.31,146.88400000000001,147.298,34699
656,2025-03-11 09:00:00,147.283,147.50799999999998,147.20999999999998,147.36499999999998,147.298,147.523,147.227,147.381,26124
657,2025-03-11 10:00:00,147.36499999999998,147.63799999999998,147.36499999999998,147.553,147.381,147.65200000000002,147.379,147.565,22473
658,2025-03-11 11:00:00,147.553,147.719,147.469,147.599,147.565,147.733,147.484,147.613,20726
659,2025-03-11 12:00:00,147.599,147.934,147.326,147.762,147.613,147.947,147.34,147.78,29086
660,2025-03-11 13:00:00,147.762,148.107,147.623,147.75799999999998,147.78,148.122,147.636,147.80100000000002,54913
661,2025-03-11 14:00:00,147.75799999999998,148.117,147.26,147.352,147.80100000000002,148.13,147.275,147.365,93797
662,2025-03-11 15:00:00,147.352,147.736,147.284,147.49099999999999,147.365,147.751,147.298,147.50300000000001,63201
663,2025-03-11 16:00:00,147.49099999999999,147.515,147.24099999999999,147.286,147.50300000000001,147.528,147.255,147.302,41636
664,2025-03-11 17:00:00,147.286,147.286,147.01299999999998,147.182,147.302,147.302,147.028,147.197,36542
665,2025-03-11 18:00:00,147.182,147.909,147.147,147.822,147.197,147.92600000000002,147.162,147.83700000000002,47072
666,2025-03-11 19:00:00,147.822,147.85299999999998,147.607,147.75,147.83700000000002,147.869,147.619,147.766,38674
667,2025-03-11 20:00:00,147.75,147.858,147.73499999999999,147.766,147.766,147.876,147.749,147.793,8131
668,2025-03-11 21:00:00,147.766,147.772,147.646,147.708,147.793,147.881,147.756,147.756,245
669,2025-03-11 22:00:00,147.708,147.92999999999998,147.708,147.88799999999998,147.756,147.948,147.755,147.90800000000002,4067
670,2025-03-11 23:00:00,147.88799999999998,148.064,147.804,148.041,147.90800000000002,148.078,147.817,148.06,10222
671,2025-03-12 00:00:00,148.041,148.14999999999998,147.93599999999998,148.126,148.06,148.162,147.954,148.142,22766
672,2025-03-12 01:00:00,148.126,148.149,147.839,148.016,148.142,148.166,147.853,148.03,17283
673,2025-03-12 02:00:00,148.016,148.063,147.85999999999999,148.03199999999998,148.03,148.076,147.873,148.049,13081
674,2025-03-12 03:00:00,148.03199999999998,148.09799999999998,147.917,148.07,148.049,148.113,147.934,148.085,13105
675,2025-03-12 04:00:00,148.07,148.26399999999998,148.05599999999998,148.143,148.085,148.278,148.072,148.15800000000002,13024
676,2025-03-12 05:00:00,148.143,148.283,148.024,148.046,148.15800000000002,148.298,148.037,148.06,15295
677,2025-03-12 06:00:00,148.046,148.404,147.953,148.355,148.06,148.421,147.966,148.373,16691
678,2025-03-12 07:00:00,148.355,148.59699999999998,148.26999999999998,148.58499999999998,148.373,148.61100000000002,148.284,148.598,22579
679,2025-03-12 08:00:00,148.58499999999998,148.646,148.253,148.337,148.598,148.66,148.268,148.34900000000002,28891
680,2025-03-12 09:00:00,148.337,148.671,148.29999999999998,148.59699999999998,148.34900000000002,148.684,148.316,148.612,17092
681,2025-03-12 10:00:00,148.59699999999998,148.765,148.518,148.67399999999998,148.612,148.779,148.534,148.689,15801
682,2025-03-12 11:00:00,148.67399999999998,148.745,148.59099999999998,148.732,148.689,148.758,148.604,148.745,14446
683,2025-03-12 12:00:00,148.732,149.19,148.084,149.12199999999999,148.745,149.204,148.157,149.138,55846
684,2025-03-12 13:00:00,149.12199999999999,149.146,148.612,148.697,149.138,149.15800000000002,148.627,148.71200000000002,47595
685,2025-03-12 14:00:00,148.697,148.70399999999998,148.285,148.313,148.71200000000002,148.71800000000002,148.3,148.326,46681
686,2025-03-12 15:00:00,148.313,148.43699999999998,148.2,148.31199999999998,148.326,148.453,148.214,148.327,36962
687,2025-03-12 16:00:00,148.31199999999998,148.426,148.188,148.277,148.327,148.442,148.203,148.291,28762
688,2025-03-12 17:00:00,148.277,148.356,148.11499999999998,148.12099999999998,148.291,148.369,148.12800000000001,148.136,24924
689,2025-03-12 18:00:00,148.12099999999998,148.41,148.101,148.339,148.136,148.423,148.115,148.351,22027
690,2025-03-12 19:00:00,148.339,148.374,148.259,148.343,148.351,148.391,148.27100000000002,148.356,20117
691,2025-03-12 20:00:00,148.343,148.364,148.23,148.23,148.356,148.379,148.256,148.281,5332
692,2025-03-12 21:00:00,148.23,148.232,148.173,148.183,148.281,148.293,148.228,148.244,330
693,2025-03-12 22:00:00,148.183,148.286,148.09199999999998,148.22,148.244,148.304,148.108,148.23600000000002,3199
694,2025-03-12 23:00:00,148.22,148.29899999999998,148.082,148.286,148.23600000000002,148.314,148.09900000000002,148.302,6953
695,2025-03-13 00:00:00,148.286,148.367,148.099,148.10299999999998,148.302,148.382,148.112,148.116,14972
696,2025-03-13 01:00:00,148.10299999999998,148.321,148.064,148.131,148.116,148.336,148.079,148.149,15969
697,2025-03-13 02:00:00,148.131,148.23,148.09,148.167,148.149,148.245,148.104,148.184,11951
698,2025-03-13 03:00:00,148.167,148.243,148.011,148.034,148.184,148.258,148.024,148.05100000000002,10980
699,2025-03-13 04:00:00,148.034,148.112,147.816,147.839,148.05100000000002,148.126,147.829,147.854,12262
700,2025-03-13 05:00:00,147.839,147.92499999999998,147.688,147.71599999999998,147.854,147.941,147.703,147.73000000000002,17009
701,2025-03-13 06:00:00,147.71599999999998,147.801,147.571,147.784,147.73000000000002,147.817,147.584,147.799,19309
702,2025-03-13 07:00:00,147.784,147.935,147.69799999999998,147.78,147.799,147.951,147.714,147.796,23224
703,2025-03-13 08:00:00,147.78,147.915,147.67499999999998,147.915,147.796,147.93,147.69,147.93,33492
704,2025-03-13 09:00:00,147.915,148.194,147.813,148.149,147.93,148.20600000000002,147.828,148.161,18346
705,2025-03-13 10:00:00,148.149,148.22899999999998,148.07399999999998,148.147,148.161,148.244,148.088,148.162,16426
706,2025-03-13 11:00:00,148.147,148.17999999999998,147.897,147.987,148.162,148.195,147.91,148.00300000000001,21077
707,2025-03-13 12:00:00,147.987,148.251,147.682,148.202,148.00300000000001,148.266,147.794,148.217,36206
708,2025-03-13 13:00:00,148.202,148.34799999999998,148.024,148.09799999999998,148.217,148.363,148.038,148.114,37178
709,2025-03-13 14:00:00,148.09799999999998,148.17,147.834,147.87199999999999,148.114,148.185,147.848,147.887,37248
710,2025-03-13 15:00:00,147.87199999999999,147.977,147.636,147.7,147.887,147.99,147.651,147.713,38807
711,2025-03-13 16:00:00,147.7,147.827,147.524,147.57999999999998,147.713,147.841,147.538,147.596,32355
712,2025-03-13 17:00:00,147.57999999999998,147.69899999999998,147.404,147.623,147.596,147.714,147.42000000000002,147.636,27179
713,2025-03-13 18:00:00,147.623,147.78199999999998,147.56199999999998,147.739,147.636,147.79500000000002,147.58,147.751,24791
714,2025-03-13 19:00:00,147.739,147.772,147.62699999999998,147.695,147.751,147.788,147.641,147.71,19406
715,2025-03-13 20:00:00,147.695,147.826,147.69,147.801,147.71,147.839,147.704,147.827,4559
716,2025-03-13 21:00:00,147.801,147.807,147.689,147.689,147.827,147.847,147.786,147.797,324
717,2025-03-13 22:00:00,147.689,147.97899999999998,147.68599999999998,147.929,147.797,147.995,147.79,147.947,4033
718,2025-03-13 23:00:00,147.929,147.964,147.856,147.92999999999998,147.947,147.981,147.871,147.948,6287
719,2025-03-14 00:00:00,147.92999999999998,148.32299999999998,147.843,148.291,147.948,148.339,147.858,148.306,20268
720,2025-03-14 01:00:00,148.291,148.427,148.14499999999998,148.161,148.306,148.442,148.161,148.179,16908
721,2025-03-14 02:00:00,148.161,148.30599999999998,148.161,148.23999999999998,148.179,148.322,148.178,148.255,9006
722,2025-03-14 03:00:00,148.23999999999998,148.38199999999998,148.23999999999998,148.327,148.255,148.399,148.255,148.342,10931
723,2025-03-14 04:00:00,148.327,148.54999999999998,148.31699999999998,148.49099999999999,148.342,148.565,148.332,148.505,9906
724,2025-03-14 05:00:00,148.49099999999999,148.646,148.433,148.462,148.505,148.66,148.447,148.475,12085
725,2025-03-14 06:00:00,148.462,148.748,148.42,148.697,148.475,148.764,148.436,148.716,13982
726,2025-03-14 07:00:00,148.697,149.016,148.548,148.743,148.716,149.031,148.565,148.76,28639
727,2025-03-14 08:00:00,148.743,148.909,148.64399999999998,148.874,148.76,148.922,148.657,148.887,23538
728,2025-03-14 09:00:00,148.874,148.995,148.839,148.96599999999998,148.887,149.008,148.854,148.982,15797
729,2025-03-14 10:00:00,148.96599999999998,148.977,148.59799999999998,148.79399999999998,148.982,148.991,148.61100000000002,148.80700000000002,21121
730,2025-03-14 11:00:00,148.79399999999998,148.814,148.634,148.72,148.80700000000002,148.83,148.647,148.737,21791
731,2025-03-14 12:00:00,148.72,148.79899999999998,148.57999999999998,148.649,148.737,148.812,148.59300000000002,148.665,18141
732,2025-03-14 13:00:00,148.649,148.78799999999998,148.51399999999998,148.66299999999998,148.665,148.80100000000002,148.529,148.699,23886
733,2025-03-14 14:00:00,148.66299999999998,148.88799999999998,148.343,148.45399999999998,148.699,148.904,148.356,148.466,46497
